PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
USA,1,2013,1,b,0,18,715,O,O
USA,1,2013,1,b,18,47,13779,O,O
USA,1,2013,1,b,65,+,44936,O,O
USA,1,2013,1,b,TOT,.,59430,O,O
USA,1,2013,2,b,0,18,725,O,O
USA,1,2013,2,b,18,47,13856,O,O
USA,1,2013,2,b,65,+,46209,O,O
USA,1,2013,2,b,TOT,.,60790,O,O
USA,1,2013,3,b,0,18,691,O,O
USA,1,2013,3,b,18,47,13431,O,O
USA,1,2013,3,b,65,+,45037,O,O
USA,1,2013,3,b,TOT,.,59159,O,O
USA,1,2013,4,b,0,18,720,O,O
USA,1,2013,4,b,18,47,13235,O,O
USA,1,2013,4,b,65,+,43888,O,O
USA,1,2013,4,b,TOT,.,57843,O,O
USA,1,2013,5,b,0,18,690,O,O
USA,1,2013,5,b,18,47,13065,O,O
USA,1,2013,5,b,65,+,42590,O,O
USA,1,2013,5,b,TOT,.,56345,O,O
USA,1,2013,6,b,0,18,695,O,O
USA,1,2013,6,b,18,47,13376,O,O
USA,1,2013,6,b,65,+,41612,O,O
USA,1,2013,6,b,TOT,.,55683,O,O
USA,1,2013,7,b,0,18,708,O,O
USA,1,2013,7,b,18,47,12942,O,O
USA,1,2013,7,b,65,+,40768,O,O
USA,1,2013,7,b,TOT,.,54418,O,O
USA,1,2013,8,b,0,18,719,O,O
USA,1,2013,8,b,18,47,12868,O,O
USA,1,2013,8,b,65,+,39881,O,O
USA,1,2013,8,b,TOT,.,53468,O,O
USA,1,2013,9,b,0,18,711,O,O
USA,1,2013,9,b,18,47,12751,O,O
USA,1,2013,9,b,65,+,39587,O,O
USA,1,2013,9,b,TOT,.,53049,O,O
USA,1,2013,10,b,0,18,710,O,O
USA,1,2013,10,b,18,47,13029,O,O
USA,1,2013,10,b,65,+,39593,O,O
USA,1,2013,10,b,TOT,.,53332,O,O
USA,1,2013,11,b,0,18,771,O,O
USA,1,2013,11,b,18,47,13151,O,O
USA,1,2013,11,b,65,+,39094,O,O
USA,1,2013,11,b,TOT,.,53016,O,O
USA,1,2013,12,b,0,18,751,O,O
USA,1,2013,12,b,18,47,12758,O,O
USA,1,2013,12,b,65,+,38559,O,O
USA,1,2013,12,b,TOT,.,52068,O,O
USA,1,2013,13,b,0,18,684,O,O
USA,1,2013,13,b,18,47,12624,O,O
USA,1,2013,13,b,65,+,38480,O,O
USA,1,2013,13,b,TOT,.,51788,O,O
USA,1,2013,14,b,0,18,674,O,O
USA,1,2013,14,b,18,47,13019,O,O
USA,1,2013,14,b,65,+,37629,O,O
USA,1,2013,14,b,TOT,.,51322,O,O
USA,1,2013,15,b,0,18,741,O,O
USA,1,2013,15,b,18,47,12402,O,O
USA,1,2013,15,b,65,+,37699,O,O
USA,1,2013,15,b,TOT,.,50842,O,O
USA,1,2013,16,b,0,18,704,O,O
USA,1,2013,16,b,18,47,12364,O,O
USA,1,2013,16,b,65,+,36463,O,O
USA,1,2013,16,b,TOT,.,49531,O,O
USA,1,2013,17,b,0,18,675,O,O
USA,1,2013,17,b,18,47,12233,O,O
USA,1,2013,17,b,65,+,35440,O,O
USA,1,2013,17,b,TOT,.,48348,O,O
USA,1,2013,18,b,0,18,714,O,O
USA,1,2013,18,b,18,47,12227,O,O
USA,1,2013,18,b,65,+,35412,O,O
USA,1,2013,18,b,TOT,.,48353,O,O
USA,1,2013,19,b,0,18,704,O,O
USA,1,2013,19,b,18,47,12219,O,O
USA,1,2013,19,b,65,+,34986,O,O
USA,1,2013,19,b,TOT,.,47909,O,O
USA,1,2013,20,b,0,18,713,O,O
USA,1,2013,20,b,18,47,12055,O,O
USA,1,2013,20,b,65,+,34566,O,O
USA,1,2013,20,b,TOT,.,47334,O,O
USA,1,2013,21,b,0,18,713,O,O
USA,1,2013,21,b,18,47,12093,O,O
USA,1,2013,21,b,65,+,34477,O,O
USA,1,2013,21,b,TOT,.,47283,O,O
USA,1,2013,22,b,0,18,745,O,O
USA,1,2013,22,b,18,47,12081,O,O
USA,1,2013,22,b,65,+,33759,O,O
USA,1,2013,22,b,TOT,.,46585,O,O
USA,1,2013,23,b,0,18,735,O,O
USA,1,2013,23,b,18,47,12315,O,O
USA,1,2013,23,b,65,+,33916,O,O
USA,1,2013,23,b,TOT,.,46966,O,O
USA,1,2013,24,b,0,18,725,O,O
USA,1,2013,24,b,18,47,12222,O,O
USA,1,2013,24,b,65,+,33576,O,O
USA,1,2013,24,b,TOT,.,46523,O,O
USA,1,2013,25,b,0,18,747,O,O
USA,1,2013,25,b,18,47,12387,O,O
USA,1,2013,25,b,65,+,33308,O,O
USA,1,2013,25,b,TOT,.,46442,O,O
USA,1,2013,26,b,0,18,725,O,O
USA,1,2013,26,b,18,47,12235,O,O
USA,1,2013,26,b,65,+,33410,O,O
USA,1,2013,26,b,TOT,.,46370,O,O
USA,1,2013,27,b,0,18,730,O,O
USA,1,2013,27,b,18,47,12506,O,O
USA,1,2013,27,b,65,+,33392,O,O
USA,1,2013,27,b,TOT,.,46628,O,O
USA,1,2013,28,b,0,18,697,O,O
USA,1,2013,28,b,18,47,12258,O,O
USA,1,2013,28,b,65,+,32807,O,O
USA,1,2013,28,b,TOT,.,45762,O,O
USA,1,2013,29,b,0,18,742,O,O
USA,1,2013,29,b,18,47,12260,O,O
USA,1,2013,29,b,65,+,33125,O,O
USA,1,2013,29,b,TOT,.,46127,O,O
USA,1,2013,30,b,0,18,782,O,O
USA,1,2013,30,b,18,47,12174,O,O
USA,1,2013,30,b,65,+,33214,O,O
USA,1,2013,30,b,TOT,.,46170,O,O
USA,1,2013,31,b,0,18,653,O,O
USA,1,2013,31,b,18,47,12240,O,O
USA,1,2013,31,b,65,+,33244,O,O
USA,1,2013,31,b,TOT,.,46137,O,O
USA,1,2013,32,b,0,18,696,O,O
USA,1,2013,32,b,18,47,12168,O,O
USA,1,2013,32,b,65,+,33137,O,O
USA,1,2013,32,b,TOT,.,46001,O,O
USA,1,2013,33,b,0,18,756,O,O
USA,1,2013,33,b,18,47,12042,O,O
USA,1,2013,33,b,65,+,33024,O,O
USA,1,2013,33,b,TOT,.,45822,O,O
USA,1,2013,34,b,0,18,692,O,O
USA,1,2013,34,b,18,47,12059,O,O
USA,1,2013,34,b,65,+,33248,O,O
USA,1,2013,34,b,TOT,.,45999,O,O
USA,1,2013,35,b,0,18,727,O,O
USA,1,2013,35,b,18,47,12092,O,O
USA,1,2013,35,b,65,+,33446,O,O
USA,1,2013,35,b,TOT,.,46265,O,O
USA,1,2013,36,b,0,18,692,O,O
USA,1,2013,36,b,18,47,12080,O,O
USA,1,2013,36,b,65,+,32800,O,O
USA,1,2013,36,b,TOT,.,45572,O,O
USA,1,2013,37,b,0,18,728,O,O
USA,1,2013,37,b,18,47,12089,O,O
USA,1,2013,37,b,65,+,33366,O,O
USA,1,2013,37,b,TOT,.,46183,O,O
USA,1,2013,38,b,0,18,669,O,O
USA,1,2013,38,b,18,47,11939,O,O
USA,1,2013,38,b,65,+,33942,O,O
USA,1,2013,38,b,TOT,.,46550,O,O
USA,1,2013,39,b,0,18,722,O,O
USA,1,2013,39,b,18,47,11946,O,O
USA,1,2013,39,b,65,+,33983,O,O
USA,1,2013,39,b,TOT,.,46651,O,O
USA,1,2013,40,b,0,18,671,O,O
USA,1,2013,40,b,18,47,12202,O,O
USA,1,2013,40,b,65,+,34611,O,O
USA,1,2013,40,b,TOT,.,47492,O,O
USA,1,2013,41,b,0,18,685,O,O
USA,1,2013,41,b,18,47,12215,O,O
USA,1,2013,41,b,65,+,34394,O,O
USA,1,2013,41,b,TOT,.,47304,O,O
USA,1,2013,42,b,0,18,679,O,O
USA,1,2013,42,b,18,47,12094,O,O
USA,1,2013,42,b,65,+,34824,O,O
USA,1,2013,42,b,TOT,.,47602,O,O
USA,1,2013,43,b,0,18,685,O,O
USA,1,2013,43,b,18,47,12030,O,O
USA,1,2013,43,b,65,+,35019,O,O
USA,1,2013,43,b,TOT,.,47746,O,O
USA,1,2013,44,b,0,18,695,O,O
USA,1,2013,44,b,18,47,12354,O,O
USA,1,2013,44,b,65,+,35724,O,O
USA,1,2013,44,b,TOT,.,48777,O,O
USA,1,2013,45,b,0,18,709,O,O
USA,1,2013,45,b,18,47,12396,O,O
USA,1,2013,45,b,65,+,35829,O,O
USA,1,2013,45,b,TOT,.,48939,O,O
USA,1,2013,46,b,0,18,666,O,O
USA,1,2013,46,b,18,47,12383,O,O
USA,1,2013,46,b,65,+,36346,O,O
USA,1,2013,46,b,TOT,.,49409,O,O
USA,1,2013,47,b,0,18,663,O,O
USA,1,2013,47,b,18,47,12730,O,O
USA,1,2013,47,b,65,+,36191,O,O
USA,1,2013,47,b,TOT,.,49591,O,O
USA,1,2013,48,b,0,18,639,O,O
USA,1,2013,48,b,18,47,12481,O,O
USA,1,2013,48,b,65,+,36158,O,O
USA,1,2013,48,b,TOT,.,49288,O,O
USA,1,2013,49,b,0,18,689,O,O
USA,1,2013,49,b,18,47,12935,O,O
USA,1,2013,49,b,65,+,37183,O,O
USA,1,2013,49,b,TOT,.,50812,O,O
USA,1,2013,50,b,0,18,679,O,O
USA,1,2013,50,b,18,47,13192,O,O
USA,1,2013,50,b,65,+,37971,O,O
USA,1,2013,50,b,TOT,.,51848,O,O
USA,1,2013,51,b,0,18,709,O,O
USA,1,2013,51,b,18,47,13181,O,O
USA,1,2013,51,b,65,+,38648,O,O
USA,1,2013,51,b,TOT,.,52548,O,O
USA,1,2013,52,b,0,18,677,O,O
USA,1,2013,52,b,18,47,13362,O,O
USA,1,2013,52,b,65,+,37901,O,O
USA,1,2013,52,b,TOT,.,51954,O,O
USA,1,2014,1,b,0,18,685,O,O
USA,1,2014,1,b,18,47,14125,O,O
USA,1,2014,1,b,65,+,38459,O,O
USA,1,2014,1,b,TOT,.,53277,O,O
USA,1,2014,2,b,0,18,710,O,O
USA,1,2014,2,b,18,47,14458,O,O
USA,1,2014,2,b,65,+,40449,O,O
USA,1,2014,2,b,TOT,.,55620,O,O
USA,1,2014,3,b,0,18,693,O,O
USA,1,2014,3,b,18,47,14048,O,O
USA,1,2014,3,b,65,+,39828,O,O
USA,1,2014,3,b,TOT,.,54580,O,O
USA,1,2014,4,b,0,18,707,O,O
USA,1,2014,4,b,18,47,13839,O,O
USA,1,2014,4,b,65,+,39531,O,O
USA,1,2014,4,b,TOT,.,54085,O,O
USA,1,2014,5,b,0,18,657,O,O
USA,1,2014,5,b,18,47,13592,O,O
USA,1,2014,5,b,65,+,39701,O,O
USA,1,2014,5,b,TOT,.,53955,O,O
USA,1,2014,6,b,0,18,704,O,O
USA,1,2014,6,b,18,47,13678,O,O
USA,1,2014,6,b,65,+,39005,O,O
USA,1,2014,6,b,TOT,.,53397,O,O
USA,1,2014,7,b,0,18,707,O,O
USA,1,2014,7,b,18,47,13604,O,O
USA,1,2014,7,b,65,+,39494,O,O
USA,1,2014,7,b,TOT,.,53815,O,O
USA,1,2014,8,b,0,18,689,O,O
USA,1,2014,8,b,18,47,13266,O,O
USA,1,2014,8,b,65,+,38679,O,O
USA,1,2014,8,b,TOT,.,52642,O,O
USA,1,2014,9,b,0,18,702,O,O
USA,1,2014,9,b,18,47,13023,O,O
USA,1,2014,9,b,65,+,37944,O,O
USA,1,2014,9,b,TOT,.,51674,O,O
USA,1,2014,10,b,0,18,706,O,O
USA,1,2014,10,b,18,47,12967,O,O
USA,1,2014,10,b,65,+,38379,O,O
USA,1,2014,10,b,TOT,.,52058,O,O
USA,1,2014,11,b,0,18,650,O,O
USA,1,2014,11,b,18,47,13064,O,O
USA,1,2014,11,b,65,+,38060,O,O
USA,1,2014,11,b,TOT,.,51782,O,O
USA,1,2014,12,b,0,18,692,O,O
USA,1,2014,12,b,18,47,12821,O,O
USA,1,2014,12,b,65,+,37868,O,O
USA,1,2014,12,b,TOT,.,51385,O,O
USA,1,2014,13,b,0,18,680,O,O
USA,1,2014,13,b,18,47,12491,O,O
USA,1,2014,13,b,65,+,37677,O,O
USA,1,2014,13,b,TOT,.,50858,O,O
USA,1,2014,14,b,0,18,653,O,O
USA,1,2014,14,b,18,47,12773,O,O
USA,1,2014,14,b,65,+,37314,O,O
USA,1,2014,14,b,TOT,.,50749,O,O
USA,1,2014,15,b,0,18,691,O,O
USA,1,2014,15,b,18,47,12681,O,O
USA,1,2014,15,b,65,+,37148,O,O
USA,1,2014,15,b,TOT,.,50532,O,O
USA,1,2014,16,b,0,18,684,O,O
USA,1,2014,16,b,18,47,12500,O,O
USA,1,2014,16,b,65,+,36548,O,O
USA,1,2014,16,b,TOT,.,49736,O,O
USA,1,2014,17,b,0,18,732,O,O
USA,1,2014,17,b,18,47,12337,O,O
USA,1,2014,17,b,65,+,36672,O,O
USA,1,2014,17,b,TOT,.,49747,O,O
USA,1,2014,18,b,0,18,704,O,O
USA,1,2014,18,b,18,47,12540,O,O
USA,1,2014,18,b,65,+,36343,O,O
USA,1,2014,18,b,TOT,.,49590,O,O
USA,1,2014,19,b,0,18,753,O,O
USA,1,2014,19,b,18,47,12491,O,O
USA,1,2014,19,b,65,+,37070,O,O
USA,1,2014,19,b,TOT,.,50321,O,O
USA,1,2014,20,b,0,18,656,O,O
USA,1,2014,20,b,18,47,12142,O,O
USA,1,2014,20,b,65,+,35127,O,O
USA,1,2014,20,b,TOT,.,47931,O,O
USA,1,2014,21,b,0,18,696,O,O
USA,1,2014,21,b,18,47,12312,O,O
USA,1,2014,21,b,65,+,35584,O,O
USA,1,2014,21,b,TOT,.,48598,O,O
USA,1,2014,22,b,0,18,693,O,O
USA,1,2014,22,b,18,47,12290,O,O
USA,1,2014,22,b,65,+,35171,O,O
USA,1,2014,22,b,TOT,.,48163,O,O
USA,1,2014,23,b,0,18,704,O,O
USA,1,2014,23,b,18,47,12502,O,O
USA,1,2014,23,b,65,+,34537,O,O
USA,1,2014,23,b,TOT,.,47750,O,O
USA,1,2014,24,b,0,18,669,O,O
USA,1,2014,24,b,18,47,12330,O,O
USA,1,2014,24,b,65,+,34711,O,O
USA,1,2014,24,b,TOT,.,47715,O,O
USA,1,2014,25,b,0,18,759,O,O
USA,1,2014,25,b,18,47,12353,O,O
USA,1,2014,25,b,65,+,34417,O,O
USA,1,2014,25,b,TOT,.,47540,O,O
USA,1,2014,26,b,0,18,724,O,O
USA,1,2014,26,b,18,47,12286,O,O
USA,1,2014,26,b,65,+,34324,O,O
USA,1,2014,26,b,TOT,.,47341,O,O
USA,1,2014,27,b,0,18,698,O,O
USA,1,2014,27,b,18,47,12388,O,O
USA,1,2014,27,b,65,+,34148,O,O
USA,1,2014,27,b,TOT,.,47240,O,O
USA,1,2014,28,b,0,18,713,O,O
USA,1,2014,28,b,18,47,12421,O,O
USA,1,2014,28,b,65,+,34150,O,O
USA,1,2014,28,b,TOT,.,47292,O,O
USA,1,2014,29,b,0,18,693,O,O
USA,1,2014,29,b,18,47,12177,O,O
USA,1,2014,29,b,65,+,34215,O,O
USA,1,2014,29,b,TOT,.,47098,O,O
USA,1,2014,30,b,0,18,702,O,O
USA,1,2014,30,b,18,47,12270,O,O
USA,1,2014,30,b,65,+,34142,O,O
USA,1,2014,30,b,TOT,.,47122,O,O
USA,1,2014,31,b,0,18,729,O,O
USA,1,2014,31,b,18,47,12209,O,O
USA,1,2014,31,b,65,+,33990,O,O
USA,1,2014,31,b,TOT,.,46936,O,O
USA,1,2014,32,b,0,18,716,O,O
USA,1,2014,32,b,18,47,12233,O,O
USA,1,2014,32,b,65,+,33927,O,O
USA,1,2014,32,b,TOT,.,46885,O,O
USA,1,2014,33,b,0,18,683,O,O
USA,1,2014,33,b,18,47,12116,O,O
USA,1,2014,33,b,65,+,33834,O,O
USA,1,2014,33,b,TOT,.,46646,O,O
USA,1,2014,34,b,0,18,666,O,O
USA,1,2014,34,b,18,47,12161,O,O
USA,1,2014,34,b,65,+,33796,O,O
USA,1,2014,34,b,TOT,.,46631,O,O
USA,1,2014,35,b,0,18,727,O,O
USA,1,2014,35,b,18,47,12278,O,O
USA,1,2014,35,b,65,+,33383,O,O
USA,1,2014,35,b,TOT,.,46393,O,O
USA,1,2014,36,b,0,18,709,O,O
USA,1,2014,36,b,18,47,12407,O,O
USA,1,2014,36,b,65,+,34168,O,O
USA,1,2014,36,b,TOT,.,47288,O,O
USA,1,2014,37,b,0,18,682,O,O
USA,1,2014,37,b,18,47,12120,O,O
USA,1,2014,37,b,65,+,34002,O,O
USA,1,2014,37,b,TOT,.,46814,O,O
USA,1,2014,38,b,0,18,698,O,O
USA,1,2014,38,b,18,47,12408,O,O
USA,1,2014,38,b,65,+,34824,O,O
USA,1,2014,38,b,TOT,.,47944,O,O
USA,1,2014,39,b,0,18,639,O,O
USA,1,2014,39,b,18,47,12300,O,O
USA,1,2014,39,b,65,+,35464,O,O
USA,1,2014,39,b,TOT,.,48413,O,O
USA,1,2014,40,b,0,18,703,O,O
USA,1,2014,40,b,18,47,12529,O,O
USA,1,2014,40,b,65,+,35120,O,O
USA,1,2014,40,b,TOT,.,48359,O,O
USA,1,2014,41,b,0,18,721,O,O
USA,1,2014,41,b,18,47,12825,O,O
USA,1,2014,41,b,65,+,35792,O,O
USA,1,2014,41,b,TOT,.,49351,O,O
USA,1,2014,42,b,0,18,701,O,O
USA,1,2014,42,b,18,47,12472,O,O
USA,1,2014,42,b,65,+,36045,O,O
USA,1,2014,42,b,TOT,.,49224,O,O
USA,1,2014,43,b,0,18,658,O,O
USA,1,2014,43,b,18,47,12437,O,O
USA,1,2014,43,b,65,+,35943,O,O
USA,1,2014,43,b,TOT,.,49044,O,O
USA,1,2014,44,b,0,18,632,O,O
USA,1,2014,44,b,18,47,12400,O,O
USA,1,2014,44,b,65,+,35903,O,O
USA,1,2014,44,b,TOT,.,48947,O,O
USA,1,2014,45,b,0,18,712,O,O
USA,1,2014,45,b,18,47,12930,O,O
USA,1,2014,45,b,65,+,37302,O,O
USA,1,2014,45,b,TOT,.,50952,O,O
USA,1,2014,46,b,0,18,701,O,O
USA,1,2014,46,b,18,47,12746,O,O
USA,1,2014,46,b,65,+,36908,O,O
USA,1,2014,46,b,TOT,.,50361,O,O
USA,1,2014,47,b,0,18,682,O,O
USA,1,2014,47,b,18,47,13108,O,O
USA,1,2014,47,b,65,+,38676,O,O
USA,1,2014,47,b,TOT,.,52469,O,O
USA,1,2014,48,b,0,18,677,O,O
USA,1,2014,48,b,18,47,12697,O,O
USA,1,2014,48,b,65,+,38381,O,O
USA,1,2014,48,b,TOT,.,51762,O,O
USA,1,2014,49,b,0,18,687,O,O
USA,1,2014,49,b,18,47,13079,O,O
USA,1,2014,49,b,65,+,38955,O,O
USA,1,2014,49,b,TOT,.,52727,O,O
USA,1,2014,50,b,0,18,656,O,O
USA,1,2014,50,b,18,47,13262,O,O
USA,1,2014,50,b,65,+,39623,O,O
USA,1,2014,50,b,TOT,.,53554,O,O
USA,1,2014,51,b,0,18,684,O,O
USA,1,2014,51,b,18,47,13135,O,O
USA,1,2014,51,b,65,+,40798,O,O
USA,1,2014,51,b,TOT,.,54622,O,O
USA,1,2014,52,b,0,18,695,O,O
USA,1,2014,52,b,18,47,13264,O,O
USA,1,2014,52,b,65,+,42062,O,O
USA,1,2014,52,b,TOT,.,56028,O,O
USA,1,2015,1,b,0,18,697,O,O
USA,1,2015,1,b,18,47,14191,O,O
USA,1,2015,1,b,65,+,46843,O,O
USA,1,2015,1,b,TOT,.,61737,O,O
USA,1,2015,2,b,0,18,732,O,O
USA,1,2015,2,b,18,47,14049,O,O
USA,1,2015,2,b,65,+,46354,O,O
USA,1,2015,2,b,TOT,.,61141,O,O
USA,1,2015,3,b,0,18,701,O,O
USA,1,2015,3,b,18,47,13523,O,O
USA,1,2015,3,b,65,+,44398,O,O
USA,1,2015,3,b,TOT,.,58628,O,O
USA,1,2015,4,b,0,18,708,O,O
USA,1,2015,4,b,18,47,13198,O,O
USA,1,2015,4,b,65,+,43358,O,O
USA,1,2015,4,b,TOT,.,57269,O,O
USA,1,2015,5,b,0,18,681,O,O
USA,1,2015,5,b,18,47,13671,O,O
USA,1,2015,5,b,65,+,42925,O,O
USA,1,2015,5,b,TOT,.,57284,O,O
USA,1,2015,6,b,0,18,753,O,O
USA,1,2015,6,b,18,47,13221,O,O
USA,1,2015,6,b,65,+,42439,O,O
USA,1,2015,6,b,TOT,.,56420,O,O
USA,1,2015,7,b,0,18,708,O,O
USA,1,2015,7,b,18,47,13459,O,O
USA,1,2015,7,b,65,+,42175,O,O
USA,1,2015,7,b,TOT,.,56348,O,O
USA,1,2015,8,b,0,18,765,O,O
USA,1,2015,8,b,18,47,13094,O,O
USA,1,2015,8,b,65,+,41800,O,O
USA,1,2015,8,b,TOT,.,55668,O,O
USA,1,2015,9,b,0,18,696,O,O
USA,1,2015,9,b,18,47,13627,O,O
USA,1,2015,9,b,65,+,41401,O,O
USA,1,2015,9,b,TOT,.,55732,O,O
USA,1,2015,10,b,0,18,675,O,O
USA,1,2015,10,b,18,47,13552,O,O
USA,1,2015,10,b,65,+,41035,O,O
USA,1,2015,10,b,TOT,.,55272,O,O
USA,1,2015,11,b,0,18,768,O,O
USA,1,2015,11,b,18,47,13292,O,O
USA,1,2015,11,b,65,+,40193,O,O
USA,1,2015,11,b,TOT,.,54262,O,O
USA,1,2015,12,b,0,18,710,O,O
USA,1,2015,12,b,18,47,12940,O,O
USA,1,2015,12,b,65,+,39579,O,O
USA,1,2015,12,b,TOT,.,53238,O,O
USA,1,2015,13,b,0,18,710,O,O
USA,1,2015,13,b,18,47,13067,O,O
USA,1,2015,13,b,65,+,39222,O,O
USA,1,2015,13,b,TOT,.,53009,O,O
USA,1,2015,14,b,0,18,684,O,O
USA,1,2015,14,b,18,47,13137,O,O
USA,1,2015,14,b,65,+,38869,O,O
USA,1,2015,14,b,TOT,.,52696,O,O
USA,1,2015,15,b,0,18,739,O,O
USA,1,2015,15,b,18,47,13049,O,O
USA,1,2015,15,b,65,+,39051,O,O
USA,1,2015,15,b,TOT,.,52844,O,O
USA,1,2015,16,b,0,18,734,O,O
USA,1,2015,16,b,18,47,12794,O,O
USA,1,2015,16,b,65,+,38075,O,O
USA,1,2015,16,b,TOT,.,51608,O,O
USA,1,2015,17,b,0,18,733,O,O
USA,1,2015,17,b,18,47,12856,O,O
USA,1,2015,17,b,65,+,37868,O,O
USA,1,2015,17,b,TOT,.,51466,O,O
USA,1,2015,18,b,0,18,705,O,O
USA,1,2015,18,b,18,47,13195,O,O
USA,1,2015,18,b,65,+,37751,O,O
USA,1,2015,18,b,TOT,.,51659,O,O
USA,1,2015,19,b,0,18,728,O,O
USA,1,2015,19,b,18,47,13172,O,O
USA,1,2015,19,b,65,+,36767,O,O
USA,1,2015,19,b,TOT,.,50672,O,O
USA,1,2015,20,b,0,18,745,O,O
USA,1,2015,20,b,18,47,12587,O,O
USA,1,2015,20,b,65,+,35992,O,O
USA,1,2015,20,b,TOT,.,49327,O,O
USA,1,2015,21,b,0,18,709,O,O
USA,1,2015,21,b,18,47,12741,O,O
USA,1,2015,21,b,65,+,36263,O,O
USA,1,2015,21,b,TOT,.,49718,O,O
USA,1,2015,22,b,0,18,723,O,O
USA,1,2015,22,b,18,47,12749,O,O
USA,1,2015,22,b,65,+,35561,O,O
USA,1,2015,22,b,TOT,.,49041,O,O
USA,1,2015,23,b,0,18,735,O,O
USA,1,2015,23,b,18,47,13007,O,O
USA,1,2015,23,b,65,+,36001,O,O
USA,1,2015,23,b,TOT,.,49751,O,O
USA,1,2015,24,b,0,18,804,O,O
USA,1,2015,24,b,18,47,12969,O,O
USA,1,2015,24,b,65,+,35328,O,O
USA,1,2015,24,b,TOT,.,49109,O,O
USA,1,2015,25,b,0,18,757,O,O
USA,1,2015,25,b,18,47,12915,O,O
USA,1,2015,25,b,65,+,35381,O,O
USA,1,2015,25,b,TOT,.,49057,O,O
USA,1,2015,26,b,0,18,772,O,O
USA,1,2015,26,b,18,47,12905,O,O
USA,1,2015,26,b,65,+,35530,O,O
USA,1,2015,26,b,TOT,.,49218,O,O
USA,1,2015,27,b,0,18,707,O,O
USA,1,2015,27,b,18,47,12980,O,O
USA,1,2015,27,b,65,+,35221,O,O
USA,1,2015,27,b,TOT,.,48917,O,O
USA,1,2015,28,b,0,18,702,O,O
USA,1,2015,28,b,18,47,12841,O,O
USA,1,2015,28,b,65,+,35677,O,O
USA,1,2015,28,b,TOT,.,49227,O,O
USA,1,2015,29,b,0,18,739,O,O
USA,1,2015,29,b,18,47,12608,O,O
USA,1,2015,29,b,65,+,35191,O,O
USA,1,2015,29,b,TOT,.,48548,O,O
USA,1,2015,30,b,0,18,715,O,O
USA,1,2015,30,b,18,47,12808,O,O
